virus	host	score	species_tag	genus_tag
NC_020859.1	GCF_002853115.2	0.0003574068859374	0	0
HQ317290.1	GCF_002853115.2	0.0003574068859374	0	0
NC_021536.1	GCF_002853115.2	0.0003521585359464	0	0
NC_015287.1	GCF_002853115.2	0.0002408887486151	0	0
HQ317391.1	GCF_002853115.2	0.0002408835767316	0	0
NC_028666.1	GCF_002900385.1	0.0175599431616341	1	1
NC_013645.1	GCF_002900385.1	0.0157380712115131	0	1
NC_002072.2	GCF_002900385.1	0.0148780008616975	0	1
NC_005949.1	GCF_002906475.1	0.0241060941619585	0	1
NC_005948.1	GCF_002906475.1	0.0241060941619585	0	1
NC_002362.1	GCF_002906475.1	0.0211745218579234	0	1
NC_016162.1	GCF_002906475.1	0.0126708038856821	0	1
NC_012757.1	GCF_002906475.1	0.0106982753580824	0	1
NC_055051.1	GCF_002906475.1	0.010326756126021	0	1
NC_003287.2	GCF_002906475.1	0.0092714530981738	0	0
JF719734.1	GCF_002906475.1	0.0092714530981738	0	0
JF719733.1	GCF_002906475.1	0.0092714530981738	0	0
JF719732.1	GCF_002906475.1	0.0092714530981738	0	0
J02448.1	GCF_002906475.1	0.0092714530981738	0	0
GQ153919.1	GCF_002906475.1	0.0092714530981738	0	0
NC_004736.1	GCF_002906475.1	0.0092286237072394	0	1
NC_003327.2	GCF_002906475.1	0.0087908892763731	0	1
NC_028841.1	GCF_002951935.1	1.154565288307528	1	1
NC_055031.1	GCF_002951935.1	0.7568606407504571	1	1
NC_055030.1	GCF_002951935.1	0.7540588133595285	1	1
NC_055029.1	GCF_002951935.1	0.6205462807775379	1	1
NC_028788.1	GCF_002951935.1	0.4613149734199646	1	1
NC_041909.1	GCF_002951935.1	0.4251200427682737	1	1
JF773396.1	GCF_002951935.1	0.0014525326831292	0	0
NC_019550.1	GCF_002951935.1	0.001435957637767	0	0
NC_028777.1	GCF_002951935.1	0.0005581712418624	0	0
L06183.1	GCF_002966535.1	0.1341640410677618	1	1
NC_023571.1	GCF_002966535.1	0.0103449447483943	1	1
NC_023559.1	GCF_002966535.1	0.0085361868024704	1	1
NC_023560.1	GCF_002966535.1	0.008376996363971	1	1
NC_028954.1	GCF_002983865.1	0.0015861106335782	0	0
NC_042049.1	GCF_002983865.1	0.0015589645685702	0	0
NC_030950.1	GCF_003013635.1	0.4628931741811994	1	1
NC_030949.1	GCF_003013635.1	0.4628931741811994	1	1
NC_030951.1	GCF_003013635.1	0.0476087840912062	1	1
NC_030947.1	GCF_003013635.1	0.0476087840912062	1	1
NC_029006.1	GCF_003013635.1	0.0238475724729014	1	1
NC_029004.1	GCF_003013635.1	0.0215735759424711	1	1
NC_016652.1	GCF_003013675.1	0.1988862436651125	1	1
NC_016654.1	GCF_003013675.1	0.0189702234382124	1	1
NC_054435.1	GCF_003013675.1	0.0070094040748209	0	0
NC_054437.1	GCF_003013675.1	0.0067239819213208	0	0
NC_051612.1	GCF_003013675.1	0.0060141063225444	0	0
NC_051610.1	GCF_003013675.1	0.0057739472890051	0	0
NC_051614.1	GCF_003013675.1	0.0057687697466095	0	0
NC_023747.1	GCF_003013675.1	0.0057482326719399	0	0
NC_028759.1	GCF_003013675.1	0.005745640919659	0	0
NC_054438.1	GCF_003013675.1	0.0057455157669695	0	0
NC_051631.1	GCF_003013675.1	0.0057428481382047	0	0
NC_042332.1	GCF_003013675.1	0.0057408247836783	0	0
NC_051611.1	GCF_003013675.1	0.0057369169262547	0	0
NC_024147.1	GCF_003013675.1	0.0057157498037163	0	0
NC_051592.1	GCF_003013675.1	0.0057132885316145	0	0
NC_030927.1	GCF_003013675.1	0.0057048331806882	0	0
NC_030911.1	GCF_003013675.1	0.0057048331806882	0	0
NC_051615.1	GCF_003013675.1	0.0056930085628326	0	0
KJ567045.1	GCF_003013675.1	0.0056874239761233	0	0
NC_048784.1	GCF_003013675.1	0.005412722513089	0	1
NC_051626.1	GCF_003013675.1	0.0053621525094924	0	0
NC_042031.1	GCF_003013675.1	0.0052926880907372	0	0
NC_027365.1	GCF_003013675.1	0.0052069701770094	0	0
NC_051588.1	GCF_003013675.1	0.0052029998345192	0	0
NC_051591.1	GCF_003013675.1	0.0050353964719986	0	0
NC_051589.1	GCF_003013675.1	0.0050325553914327	0	0
NC_051590.1	GCF_003013675.1	0.0050106820273356	0	0
NC_014458.1	GCF_003013675.1	0.0049530836605255	0	0
HM152764.1	GCF_003013675.1	0.0049530836605255	0	0
NC_028978.1	GCF_003013675.1	0.004870462802554	0	0
NC_051619.1	GCF_003013675.1	0.0047382371559193	0	0
NC_051602.1	GCF_003013675.1	0.0047310778976541	0	0
NC_014459.2	GCF_003013675.1	0.004655858724372	0	0
NC_054436.1	GCF_003013675.1	0.0045663342536949	0	0
NC_051598.1	GCF_003013675.1	0.0040447793637145	0	0
NC_026598.1	GCF_003013675.1	0.0040166178213739	0	0
NC_051627.1	GCF_003013675.1	0.0037427620309621	0	0
NC_051624.1	GCF_003013675.1	0.0036795903231502	0	0
NC_051630.1	GCF_003013675.1	0.0035253906545747	0	0
NC_051629.1	GCF_003013675.1	0.0032415744790326	0	0
NC_051601.1	GCF_003013675.1	0.0029839956234147	0	0
NC_054434.1	GCF_003013675.1	0.0027468759597338	0	0
NC_042088.1	GCF_003013675.1	0.0027023076923076	0	0
NC_028979.1	GCF_003013675.1	0.002284703334323	0	0
NC_028662.1	GCF_003013675.1	0.0020548494585267	0	0
NC_021533.1	GCF_003013675.1	0.0019328509860258	0	0
NC_042036.1	GCF_003013675.1	0.0018584981163666	0	0
NC_054771.1	GCF_003013675.1	0.0018540357031005	0	0
NC_054773.1	GCF_003013675.1	0.001775767707875	0	0
NC_024148.1	GCF_003013675.1	0.0017724005508872	0	0
NC_042328.1	GCF_003013675.1	0.0017631451036454	0	0
NC_054772.1	GCF_003013675.1	0.0017529470754288	0	0
NC_054762.1	GCF_003013675.1	0.0013680747139036	0	1
NC_016653.1	GCF_003013675.1	0.0013395303310007	0	1
NC_028677.1	GCF_003013675.1	0.0013392428534638	0	1
NC_048708.1	GCF_003013675.1	0.0013332057170935	0	1
NC_048669.1	GCF_003013675.1	0.0013318683570239	0	1
NC_051586.1	GCF_003013675.1	0.001030128331688	0	0
NC_019539.1	GCF_003015165.1	0.0023872317237149	0	0
NC_009232.2	GCF_003015165.1	0.002377082119703	0	0
NC_024140.1	GCF_003015165.1	0.0004734270006108	0	0
NC_029101.1	GCF_003015165.1	0.0004723515070921	0	0
NC_041907.1	GCF_003015165.1	0.0004715089669667	0	0
NC_028885.1	GCF_003015165.1	0.0004711376385089	0	0
NC_013692.1	GCF_003015165.1	0.0004700595500661	0	0
KM411958.1	GCF_003015165.1	0.0004693995540015	0	0
NC_031063.1	GCF_003015165.1	0.0004690702504917	0	0
NC_031104.1	GCF_003015165.1	0.000467257704271	0	0
NC_027345.1	GCF_003015165.1	0.0004670721016874	0	0
KM411960.1	GCF_003015165.1	0.0004668163399408	0	0
NC_027388.1	GCF_003015165.1	0.000466803559206	0	0
NC_041925.1	GCF_003204135.1	0.0007823167262382	0	0
NC_018837.1	GCF_003204135.1	0.0003155044909198	0	0
NC_047931.1	GCF_003269405.1	0.0123590017292678	1	1
NC_047925.1	GCF_003269405.1	0.010270572196766	1	1
NC_047760.1	GCF_003269405.1	0.0091210634774143	0	0
NC_047926.1	GCF_003269405.1	0.0064712949444245	1	1
NC_047739.1	GCF_003269405.1	0.0044282977535755	1	1
NC_048084.1	GCF_003269405.1	0.0032774097105955	1	1
NC_048085.1	GCF_003269405.1	0.003242122723747	1	1
NC_048134.1	GCF_003269405.1	0.0023314511773411	1	1
NC_006565.1	GCF_003269405.1	0.0022126579583643	1	1
NC_047918.1	GCF_003269405.1	0.0018760993388919	1	1
NC_048677.1	GCF_003269405.1	0.0014239353274272	1	1
NC_048753.1	GCF_003269405.1	0.000945883706397	0	0
NC_047764.1	GCF_003269405.1	0.0007454245327767	1	1
NC_047924.1	GCF_003269405.1	0.0007171068705535	1	1
NC_024369.2	GCF_003390675.1	0.0092885207726911	0	1
NC_047854.1	GCF_003516125.1	0.9185958539892228	1	1
NC_047742.1	GCF_003516125.1	0.0030473524451939	0	0
NC_048178.1	GCF_003516125.1	0.0028868858560794	0	0
NC_043469.1	GCF_003516125.1	0.0024679308538501	0	0
NC_047862.1	GCF_003516125.1	0.0019661225833764	0	0
NC_054898.1	GCF_003516125.1	0.0017728745447695	0	0
NC_042122.1	GCF_003516125.1	0.0017573615446872	0	0
NC_049815.1	GCF_003516125.1	0.0017035638673253	0	0
NC_047938.1	GCF_003516125.1	0.0016772924668506	0	0
NC_049820.1	GCF_003516125.1	0.0016558368614168	0	0
NC_049846.1	GCF_003516125.1	0.0016149220103986	0	0
NC_048042.1	GCF_003516125.1	0.0015826945525291	0	0
NC_049833.1	GCF_003516125.1	0.0015618056514108	0	0
NC_031050.1	GCF_003516125.1	0.0014440276437203	0	0
NC_049832.1	GCF_003516125.1	0.0012497677802583	0	0
NC_023502.1	GCF_003516125.1	0.0007028461636758	0	0
NC_049456.2	GCF_003516165.1	0.0065095678304535	0	0
NC_023579.1	GCF_003516165.1	0.0031125111158162	0	0
NC_049510.1	GCF_003516165.1	0.0028685561511411	0	0
NC_021563.1	GCF_003516165.1	0.0026542851792903	1	1
NC_055921.1	GCF_003516165.1	0.002321271338407	0	0
NC_021772.1	GCF_003516165.1	0.0014283665773406	0	0
NC_013697.1	GCF_003516165.1	0.0007403609209707	0	0
NC_047932.1	GCF_003516165.1	0.0004489949681443	0	0
NC_019488.1	GCF_003581245.2	2.315845546208635	1	1
NC_029003.2	GCF_003581245.2	1.0427240897319474	1	1
NC_006949.1	GCF_003581245.2	0.8062519797441366	1	1
NC_019545.1	GCF_003581245.2	0.7464716883116882	1	1
NC_011802.1	GCF_003581245.2	0.3177764144870175	1	1
NC_004348.1	GCF_003581245.2	0.3021262499078148	1	1
NC_014900.1	GCF_003581245.2	0.2875979797979798	1	1
NC_019710.1	GCF_003581245.2	0.2596596742815034	0	0
NC_019705.1	GCF_003581245.2	0.2536959261074847	0	0
NC_049829.1	GCF_003581245.2	0.0022161345906558	0	0
NC_049828.1	GCF_003581245.2	0.0021271026268693	0	0
NC_049830.1	GCF_003581245.2	0.0021084525824276	0	0
NC_049853.1	GCF_003581245.2	0.0020726566446181	0	0
NC_049823.1	GCF_003581245.2	0.0020501033921249	0	0
NC_049821.1	GCF_003581245.2	0.002047011048425	1	1
NC_049826.1	GCF_003581245.2	0.0020440428167705	0	0
NC_049827.1	GCF_003581245.2	0.0020427692849044	0	0
NC_049824.1	GCF_003581245.2	0.002039181210436	0	0
NC_049852.1	GCF_003581245.2	0.0020023011831225	0	0
NC_049822.1	GCF_003581245.2	0.0019985859796285	0	0
NC_021331.1	GCF_003581245.2	0.0019954234769687	0	0
NC_055026.1	GCF_003595305.1	0.5090422116391308	1	1
NC_009382.1	GCF_003595305.1	0.4118817401960785	0	1
NC_049432.1	GCF_003595305.1	0.4075456307715789	0	1
NC_025115.1	GCF_003595305.1	0.4062363676816158	0	1
NC_021862.1	GCF_003595305.1	0.1178754535914179	0	1
NC_052989.1	GCF_003595305.1	0.0011581858235065	0	0
NC_041929.1	GCF_003595305.1	0.0005896276011399	0	0
NC_027204.1	GCF_003595305.1	0.0005706275776703	0	0
NC_028945.1	GCF_003595305.1	0.0005374686642833	0	0
NC_041994.1	GCF_003595305.1	0.0001581991543705	0	0
NC_053007.1	GCF_003606225.1	0.000859529147982	1	1
NC_053003.1	GCF_003606225.1	0.0008587997691863	1	1
NC_053002.1	GCF_003606225.1	0.0008573156682027	0	0
NC_048655.1	GCF_003606225.1	0.0008562566627747	1	1
NC_053004.1	GCF_003606225.1	0.000855229177934	1	1
NC_021783.1	GCF_003606225.1	0.0008539879164275	1	1
NC_048683.1	GCF_003606225.1	0.0008473951268525	1	1
NC_053000.1	GCF_003606225.1	0.0008450883463041	1	1
NC_053001.1	GCF_003606225.1	0.0008407356948228	1	1
NC_006936.1	GCF_003641185.1	0.0036647870425914	0	1
NC_048752.1	GCF_003641185.1	0.0010319330558039	0	0
NC_048696.1	GCF_003641185.1	0.0008465411142894	0	0
NC_041880.1	GCF_003641185.1	0.000564809044934	0	0
NC_025422.1	GCF_003641185.1	0.0003313997064046	0	0
NC_016158.1	GCF_003812345.1	0.137242916935614	0	0
NC_001317.1	GCF_003812925.1	0.6325525862068967	0	0
NC_047817.1	GCF_003812925.1	0.5919201367521367	0	1
NC_047833.1	GCF_003812925.1	0.48689639298984	0	0
NC_016761.1	GCF_003812925.1	0.2652180694860924	0	0
KC911857.1	GCF_003812925.1	0.2651837938432113	0	0
KC911856.1	GCF_003812925.1	0.2651837938432113	0	0
JQ691610.1	GCF_003812925.1	0.2651837938432113	0	0
NC_007804.2	GCF_003812925.1	0.2293901329787234	0	0
KP869108.1	GCF_003812925.1	0.2286300596421471	0	0
NC_019923.1	GCF_003812925.1	0.0057344983485206	0	0
NC_027332.1	GCF_003872475.1	0.0004818396658857	0	0
NC_014663.1	GCF_003872475.1	0.0003430507158114	0	0
NC_022752.1	GCF_003872565.1	0.0033774241181296	1	1
NC_047972.1	GCF_004000565.1	0.0073360422913866	0	1
NC_047976.1	GCF_004000565.1	0.0065044547086048	0	1
NC_048020.1	GCF_004000565.1	0.0064557267134661	0	1
NC_048165.1	GCF_004000565.1	0.0064094010516865	0	1
NC_047993.1	GCF_004000565.1	0.0064092250088703	0	1
NC_047988.1	GCF_004000565.1	0.0063787892442934	0	1
NC_047989.1	GCF_004000565.1	0.0063739629814168	0	1
NC_047987.1	GCF_004000565.1	0.0063142201108471	0	1
NC_031067.1	GCF_004000565.1	0.004960414507772	0	0
NC_047973.1	GCF_004000565.1	0.0046836877721834	0	1
NC_052418.1	GCF_004000565.1	0.0045951480675924	0	0
NC_042324.1	GCF_004000565.1	0.0043422791972931	0	0
NC_024143.1	GCF_004000565.1	0.0040560157731668	0	0
NC_021306.2	GCF_004000565.1	0.0034223386500475	0	0
NC_029079.1	GCF_004000565.1	0.0031830632209081	0	0
KF188414.1	GCF_004000565.1	0.0031640976737465	0	0
NC_029093.1	GCF_004000565.1	0.0031638714444033	0	0
NC_022059.1	GCF_004000565.1	0.0030712164100973	0	0
NC_023689.1	GCF_004000565.1	0.0028953154996066	0	0
NC_041850.1	GCF_004000565.1	0.0028880956756898	0	0
NC_022085.1	GCF_004000565.1	0.0028764274413922	0	0
NC_041987.1	GCF_004000565.1	0.0028432574730496	0	0
NC_047975.1	GCF_004000565.1	0.0023124361278726	0	1
NC_041844.1	GCF_004000565.1	0.0016407979317287	0	0
NC_041881.1	GCF_004011905.1	0.0002782470784641	0	0
NC_051662.1	GCF_004028015.1	0.0103897478808163	0	0
NC_051715.1	GCF_004028015.1	0.0096389174589071	0	0
NC_028654.1	GCF_004028015.1	0.0096389174589071	0	0
NC_051713.1	GCF_004028015.1	0.0096243386243386	0	0
NC_051650.1	GCF_004028015.1	0.0092932785087719	0	0
NC_051706.1	GCF_004028015.1	0.0090286865972455	0	0
NC_041853.1	GCF_004028015.1	0.0032205237262635	0	0
NC_026583.1	GCF_004028015.1	0.003219285555802	0	0
NC_052423.1	GCF_004028015.1	0.0031849284366152	0	0
NC_052420.1	GCF_004028015.1	0.0031694288421604	0	0
NC_028941.1	GCF_004028015.1	0.0031664392799202	0	0
NC_042329.1	GCF_004028015.1	0.0031536902800658	0	0
NC_052455.1	GCF_004028015.1	0.0031464514625335	0	0
NC_052428.1	GCF_004028015.1	0.003140112932103	0	0
NC_052469.1	GCF_004028015.1	0.0031392218339417	0	0
NC_052441.1	GCF_004028015.1	0.0031267084078711	0	0
NC_023739.1	GCF_004028015.1	0.0031261110360664	0	0
JN699000.1	GCF_004028015.1	0.0031261110360664	0	0
NC_052445.1	GCF_004028015.1	0.003120700991713	0	0
NC_052410.1	GCF_004028015.1	0.0031108601276842	0	0
NC_023862.1	GCF_004028015.1	0.0031071336504526	0	0
NC_052439.1	GCF_004028015.1	0.003106687122447	0	0
NC_042326.1	GCF_004028015.1	0.0031062556197816	0	0
NC_028874.1	GCF_004028015.1	0.0031059951791994	0	0
NC_052431.1	GCF_004028015.1	0.0030980340628853	0	0
NC_023702.1	GCF_004028015.1	0.0030928081864869	0	0
NC_052454.1	GCF_004028015.1	0.0030902940385132	0	0
NC_052452.1	GCF_004028015.1	0.0030721042251384	0	0
NC_011022.1	GCF_004028015.1	0.0030686092869181	0	0
NC_009877.1	GCF_004028015.1	0.0030658353647834	0	0
NC_052425.1	GCF_004028015.1	0.0030612313432835	0	0
NC_052437.1	GCF_004028015.1	0.0030605904185462	0	0
NC_042320.1	GCF_004028015.1	0.0030593363875098	0	0
NC_052417.1	GCF_004028015.1	0.0030591672174487	0	0
NC_023704.1	GCF_004028015.1	0.0030572497617704	0	0
NC_011021.1	GCF_004028015.1	0.0030538645635028	0	0
NC_054989.1	GCF_004028015.1	0.0030529518206039	0	0
NC_052415.1	GCF_004028015.1	0.003047012600229	0	0
NC_031041.1	GCF_004028015.1	0.0030399900954267	0	0
NC_024136.1	GCF_004028015.1	0.0030359946698596	0	0
NC_028804.1	GCF_004028015.1	0.0030317899815739	0	0
NC_011019.1	GCF_004028015.1	0.0030239341447024	0	0
NC_009878.1	GCF_004028015.1	0.0030087433492822	0	0
AY500153.1	GCF_004028015.1	0.0030087433492822	0	0
KP027204.1	GCF_004028015.1	0.0030080764446454	0	0
NC_041985.1	GCF_004028015.1	0.0030059818731117	0	0
NC_022070.1	GCF_004028015.1	0.0030006785101142	0	0
NC_023687.1	GCF_004028015.1	0.0029885983812237	0	0
JN698998.1	GCF_004028015.1	0.0029885983812237	0	0
NC_052419.1	GCF_004028015.1	0.0029864623329965	0	0
NC_023726.1	GCF_004028015.1	0.0029778256245685	0	0
NC_022324.1	GCF_004028015.1	0.0029720586208822	0	0
NC_052464.1	GCF_004028015.1	0.0029640142713383	0	0
NC_052463.1	GCF_004028015.1	0.002935676757618	0	0
AF271693.1	GCF_004028015.1	0.0029159313550939	0	0
NC_026590.1	GCF_004028015.1	0.0028785337165598	0	0
NC_052438.1	GCF_004028015.1	0.0028380722397044	0	0
NC_028815.1	GCF_004028015.1	0.0028274615908869	0	0
NC_022979.1	GCF_004028015.1	0.0027904573765215	0	0
NC_023748.1	GCF_004028015.1	0.0027533039125279	0	0
KF279416.1	GCF_004028015.1	0.00274524295532	0	0
NC_023609.1	GCF_004028015.1	0.001929959990586	0	0
NC_028828.1	GCF_004028015.1	0.00172895437518	0	0
NC_022058.1	GCF_004028015.1	0.00161280831699	0	0
NC_023698.1	GCF_004028015.1	0.0015954139893519	0	0
JQ809702.1	GCF_004028015.1	0.0015954139893519	0	0
NC_054761.1	GCF_004028015.1	0.0015281627236724	0	0
NC_008203.1	GCF_004028015.1	0.0015217543758525	0	0
NC_022066.1	GCF_004028015.1	0.0014931303729558	0	0
NC_023738.1	GCF_004028015.1	0.0014672282675143	0	0
NC_026584.1	GCF_004028015.1	0.0013761898954228	0	0
NC_022067.1	GCF_004028015.1	0.0013750760276464	0	0
NC_042316.1	GCF_004028015.1	0.0013538013036315	0	0
JF937090.1	GCF_004028015.1	0.0013538013036315	0	0
NC_031256.1	GCF_004028015.1	0.0012956311932094	0	0
NC_042322.1	GCF_004028015.1	0.0011696981280824	0	0
NC_028876.2	GCF_004028015.1	0.0011620813107348	0	0
NC_023690.1	GCF_004028015.1	0.0011540096229503	0	0
NC_028953.1	GCF_004028015.1	0.0011519779892383	0	0
NC_011020.1	GCF_004028015.1	0.0011007230026683	0	0
NC_049479.1	GCF_004028015.1	0.0003309080079417	0	0
NC_008193.1	GCF_004328765.1	0.0040059688575643	0	0
NC_021784.1	GCF_005160065.1	0.0407236688626998	1	1
NC_041918.1	GCF_005160065.1	0.0019138381233884	0	1
NC_021774.1	GCF_005457265.1	0.8472162285656648	1	1
NC_013059.1	GCF_005457265.1	0.6615626113483831	1	1
NC_042346.1	GCF_005457265.1	0.3746093463294263	1	1
NC_005841.1	GCF_005457265.1	0.202408552583895	1	1
NC_047875.1	GCF_005457265.1	0.1764908024660418	1	1
NC_002371.2	GCF_005457265.1	0.1380327638769054	1	1
BK000583.1	GCF_005457265.1	0.1380327638769054	1	1
AF527608.1	GCF_005457265.1	0.1380327638769054	1	1
NC_031019.1	GCF_005457265.1	0.1337006022626707	1	1
NC_053007.1	GCF_005457265.1	0.000859529147982	1	1
NC_053003.1	GCF_005457265.1	0.0008587997691863	1	1
NC_053002.1	GCF_005457265.1	0.0008573156682027	0	0
NC_048655.1	GCF_005457265.1	0.0008562566627747	1	1
NC_053004.1	GCF_005457265.1	0.000855229177934	1	1
NC_021783.1	GCF_005457265.1	0.0008539879164275	1	1
NC_048683.1	GCF_005457265.1	0.0008473951268525	1	1
NC_053000.1	GCF_005457265.1	0.0008450883463041	1	1
NC_053001.1	GCF_005457265.1	0.0008407356948228	1	1
NC_001884.1	GCF_006088795.1	0.6134656588501369	1	1
NC_055833.1	GCF_006088795.1	0.0018490436447256	0	0
NC_019487.1	GCF_006088795.1	0.0013632999041573	1	1
NC_028749.1	GCF_006088795.1	0.000524323229314	0	0
NC_031039.1	GCF_006088795.1	0.000415846591407	1	1
NC_043027.1	GCF_006088795.1	0.0004139421166786	1	1
NC_004821.1	GCF_006094295.1	1.058636223747141	1	1
NC_028835.1	GCF_006151905.1	0.2877805806301773	0	1
NC_028911.1	GCF_006151905.1	0.2650632976357678	0	1
NC_028888.1	GCF_006151905.1	0.2471959294725642	0	1
NC_028783.1	GCF_006151905.1	0.192519686286454	0	1
NC_031125.1	GCF_006151905.1	0.1849794688452628	0	1
NC_028830.1	GCF_006151905.1	0.0094037230273752	0	1
NC_053007.1	GCF_006695545.1	0.000859529147982	1	1
NC_053003.1	GCF_006695545.1	0.0008587997691863	1	1
NC_053002.1	GCF_006695545.1	0.0008573156682027	0	0
NC_048655.1	GCF_006695545.1	0.0008562566627747	1	1
NC_053004.1	GCF_006695545.1	0.000855229177934	1	1
NC_021783.1	GCF_006695545.1	0.0008539879164275	1	1
NC_048683.1	GCF_006695545.1	0.0008473951268525	1	1
NC_053000.1	GCF_006695545.1	0.0008450883463041	1	1
NC_053001.1	GCF_006695545.1	0.0008407356948228	1	1
NC_014595.1	GCF_006695545.1	0.0002837065736643	0	0
NC_014792.1	GCF_006695545.1	0.0002664094278878	0	0
NC_028925.1	GCF_006695545.1	0.000264012363747	0	0
NC_019721.1	GCF_007035645.1	0.1372669414674361	0	0
NC_042043.1	GCF_007035645.1	0.0013089509671433	0	0
NC_047960.1	GCF_007632255.1	0.0010550333679667	0	0
NC_022914.1	GCF_007814115.1	0.3538337355394755	1	1
NC_010393.1	GCF_008244845.1	4.792829382198954	1	1
NC_055709.1	GCF_008244845.1	0.0014220925215329	0	0
NC_025448.1	GCF_008244845.1	0.001118776297229	0	0
NC_025829.1	GCF_008244845.1	0.0011133367474954	0	0
NC_015457.1	GCF_008244845.1	0.0011071634351701	0	0
NC_042039.1	GCF_008244845.1	0.001104739811045	0	0
NC_054929.1	GCF_008244845.1	0.0011038104709084	0	0
NC_019503.1	GCF_008244845.1	0.0011033066264662	0	0
NC_054917.1	GCF_008244845.1	0.0011017740031479	0	0
NC_031103.1	GCF_008244845.1	0.0011015162391718	0	0
NC_054914.1	GCF_008244845.1	0.0010994963369963	0	0
NC_055723.1	GCF_008244845.1	0.001099127934806	0	0
NC_041919.1	GCF_008244845.1	0.0010922268532832	0	0
NC_054935.2	GCF_008244845.1	0.0010917205496059	0	0
NC_054902.1	GCF_008244845.1	0.0010902303318773	0	0
KM606996.1	GCF_008244845.1	0.0010843649417437	0	0
KM606995.1	GCF_008244845.1	0.0010843649417437	0	0
KM606998.1	GCF_008244845.1	0.0010843585023308	0	0
KM606997.1	GCF_008244845.1	0.0010843585023308	0	0
KM606999.1	GCF_008244845.1	0.0010843198674592	0	0
NC_025419.1	GCF_008244845.1	0.0010843134285816	0	0
NC_054937.1	GCF_008244845.1	0.0010721649454629	1	1
NC_041864.1	GCF_008244845.1	0.0010687201843432	0	0
NC_055781.1	GCF_008244845.1	0.0010619267831921	0	0
NC_054900.1	GCF_008244845.1	0.0010615685032721	0	0
NC_054934.1	GCF_008244845.1	0.0010599241290291	0	0
NC_025449.1	GCF_008244845.1	0.0010552799146195	0	0
HM137666.1	GCF_008244845.1	0.0010549229220932	0	0
KM607003.1	GCF_008244845.1	0.0010546357255305	0	0
NC_008515.1	GCF_008244845.1	0.0010543462535415	0	0
NC_042077.1	GCF_008244845.1	0.0010536348959651	0	0
KM607001.1	GCF_008244845.1	0.0010536031613124	0	0
NC_055724.1	GCF_008244845.1	0.0010535427815489	0	0
NC_054922.1	GCF_008244845.1	0.0010534663337111	0	0
NC_054908.1	GCF_008244845.1	0.0010533937605396	0	0
NC_054925.1	GCF_008244845.1	0.0010531210298465	0	0
NC_054938.1	GCF_008244845.1	0.0010508630675168	0	0
NC_054918.1	GCF_008244845.1	0.0010487215926018	0	0
NC_000866.4	GCF_008244845.1	0.0010485373261576	0	0
NC_054933.1	GCF_008244845.1	0.0010483093298072	0	0
NC_054923.1	GCF_008244845.1	0.0010482535601265	0	0
NC_027353.1	GCF_008244845.1	0.0010469433686693	0	0
NC_054939.1	GCF_008244845.1	0.0010457915538096	0	0
NC_019399.1	GCF_008244845.1	0.0010448606896222	0	0
NC_024125.2	GCF_008244845.1	0.001044712708494	0	0
NC_054901.1	GCF_008244845.1	0.0010441122042073	0	0
NC_054903.1	GCF_008244845.1	0.0010438056259533	0	0
NC_054926.1	GCF_008244845.1	0.0010429421768707	0	0
NC_027404.1	GCF_008244845.1	0.0010424382394135	0	0
NC_055780.1	GCF_008244845.1	0.0010384113299756	0	0
NC_019505.1	GCF_008244845.1	0.0010375469204335	0	0
NC_054915.1	GCF_008244845.1	0.001037446212791	0	0
NC_055741.1	GCF_008244845.1	0.0010373619848387	0	0
NC_054911.1	GCF_008244845.1	0.0010371654075593	0	0
NC_054927.1	GCF_008244845.1	0.0010370420644391	0	0
NC_054920.1	GCF_008244845.1	0.0010369686369834	0	0
NC_054919.1	GCF_008244845.1	0.001035998175658	0	0
NC_031011.1	GCF_008244845.1	0.001034986656252	0	0
NC_030953.1	GCF_008244845.1	0.0010313668326985	0	0
NC_042129.1	GCF_008244845.1	0.00103125845689	0	0
NC_028448.1	GCF_008244845.1	0.00103125845689	0	0
NC_018855.1	GCF_008244845.1	0.0010274905709455	0	0
NC_042130.1	GCF_008244845.1	0.0010257408934954	0	0
NC_028927.1	GCF_008244845.1	0.0010257408934954	0	0
NC_054905.1	GCF_008244845.1	0.0010256182837471	0	0
NC_012635.1	GCF_008244845.1	0.0010255814340178	0	0
NC_027979.1	GCF_008244845.1	0.0010255388032137	0	0
NC_027983.1	GCF_008244845.1	0.0010249016036073	0	0
NC_054944.1	GCF_008244845.1	0.0010247886252682	0	0
NC_031047.1	GCF_008244845.1	0.0010242167828072	0	0
NC_031085.1	GCF_008244845.1	0.0010232427955879	0	0
NC_054904.1	GCF_008244845.1	0.0010232061806474	0	0
NC_054906.1	GCF_008244845.1	0.0010229788153134	0	0
NC_055708.1	GCF_008244845.1	0.0010222812022115	0	0
NC_054945.1	GCF_008244845.1	0.0010217710243646	0	0
NC_054943.1	GCF_008244845.1	0.0010215412279664	0	0
NC_042078.1	GCF_008244845.1	0.0010207742457409	0	0
NC_054913.1	GCF_008244845.1	0.0010199915597268	0	0
NC_024794.1	GCF_008244845.1	0.0010190597544794	0	0
NC_004928.1	GCF_008244845.1	0.0010175879684888	0	0
NC_041863.1	GCF_008244845.1	0.001017017418051	0	0
NC_054941.1	GCF_008244845.1	0.0010168718615441	0	0
NC_029091.1	GCF_008244845.1	0.0010167884292917	0	0
