host	virus	score	rank	species_tag	genus_tag
GCF_017869415.1	NC_054721.1	0.000386925566343	2	0	0
GCF_017869415.1	NC_054722.1	0.000386431263334	2	0	0
GCF_017869415.1	JN699013.1	0.0003859283736715	3	0	0
GCF_017869415.1	NC_041901.1	0.0003852500732325	2	0	0
GCF_017869415.1	NC_055719.1	0.0003851392117361	3	0	0
GCF_017869415.1	NC_021346.1	0.0003841541255508	3	0	0
GCF_017869415.1	NC_047796.1	0.0003830749485659	3	0	0
GCF_017869415.1	MK693030.1	0.0003824345456867	4	0	0
GCF_017869415.1	MN854830.2	0.0003808617863199	4	0	0
GCF_017869415.1	NC_047853.1	0.0003793820034911	4	0	0
GCF_017869415.1	NC_009904.1	0.0003793820034911	4	0	0
GCF_017869415.1	NC_054716.1	0.0003773302563462	2	0	0
GCF_017869415.1	NC_031080.1	0.0003757950119576	3	0	0
GCF_017869415.1	MK268686.1	0.0003755883685116	4	0	0
GCF_017869415.1	NC_048804.1	0.0003713528922674	5	0	0
GCF_017869415.1	NC_027335.1	0.0003703978889209	4	0	0
GCF_017869415.1	MK721192.1	0.0003659442320879	4	0	0
GCF_017869415.1	NC_048802.1	0.0003658172120603	5	0	0
GCF_017869415.1	NC_023717.1	0.000362024564914	1	0	0
GCF_017869415.1	NC_028857.1	0.0003502362605871	25	0	0
GCF_017869415.1	NC_048807.1	0.0003360129241588	8	0	0
GCF_017869415.1	NC_021536.1	0.0003073471597292	4	0	0
GCF_017869415.1	NC_014636.1	0.0003036303425253	1	0	0
GCF_017869415.1	HQ317291.1	0.0003010011458279	4	0	0
GCF_017869415.1	NC_020859.1	0.0003009822721313	4	0	0
GCF_017869415.1	HQ317290.1	0.0003009822721313	4	0	0
GCF_017869415.1	NC_015251.1	0.0002907728213783	15	0	0
GCF_017869415.1	NC_029044.1	0.0002777885698745	3	0	0
GCF_017869415.1	KF024734.1	0.0002755050926698	3	0	0
GCF_017869415.1	NC_054715.1	0.0002740968859015	3	0	0
GCF_017869415.1	NC_018087.3	0.0002573633216747	2	0	0
GCF_017869415.1	NC_020837.1	0.0002277583795003	1	0	0
GCF_017869415.1	NC_023688.1	0.0002130587912038	3	0	0
GCF_017869415.1	NC_048047.1	0.0001877303023532	2	0	0
GCF_017869415.1	NC_048048.2	0.0001871000255126	2	0	0
GCF_017869415.1	NC_048016.1	0.0001796320881812	11	0	0
GCF_017869415.1	NC_031010.1	0.0001785822476561	11	0	0
GCF_018289135.1	NC_053507.1	0.0007425981747608	3	0	0
GCF_018289135.1	NC_022052.1	0.0007376422090729	1	0	0
GCF_018289135.1	NC_048696.1	0.0007347601968955	2	0	0
GCF_018289135.1	NC_055918.1	0.0007270605730966	2	0	0
GCF_018289135.1	NC_053504.1	0.0006840123832455	1	0	0
GCF_018289135.1	NC_028778.1	0.0006836505963557	1	0	0
GCF_018289135.1	NC_028843.1	0.0006819373219373	1	0	0
GCF_018289135.1	NC_053505.1	0.0006796156424581	1	0	0
GCF_018289135.1	NC_048730.1	0.0004106624761904	1	0	0
GCF_018289135.1	NC_048724.1	0.0004086108605174	2	0	0
GCF_018289135.1	NC_048722.1	0.0004052376942566	2	0	0
GCF_018289135.1	NC_048723.1	0.00040466571568	2	0	0
GCF_018289135.1	NC_048721.1	0.0004025771925369	1	0	0
GCF_018289135.1	NC_028999.1	0.0001849987063724	1	0	0
GCF_018309165.1	NC_011167.1	0.1354019132268756	2	0	1
GCF_018309165.1	NC_048667.1	0.0828147659738684	1	1	1
GCF_018309165.1	NC_029024.1	0.0756445757012654	3	1	1
GCF_018309165.1	NC_004820.1	0.0392521866601514	8	1	1
GCF_018309165.1	NC_025424.1	0.0287611917280056	12	0	1
GCF_018309165.1	NC_018277.1	0.027456335078534	11	0	0
GCF_018309165.1	NC_028748.2	0.0257458544562551	13	0	1
GCF_018309165.1	NC_029008.1	0.0245541763486477	9	1	1
GCF_018309165.1	NC_048633.1	0.0186514408448183	13	1	1
GCF_018309165.1	NC_048641.1	0.0130185318001989	14	1	1
GCF_018309165.1	NC_031055.1	0.0128549562515706	14	1	1
GCF_018309165.1	DQ289556.1	0.0118261076177989	11	1	1
GCF_018309165.1	NC_007734.1	0.0108150126018547	11	1	1
GCF_018309165.1	NC_023599.1	0.0098213473640771	15	0	1
GCF_018309165.1	NC_018085.1	0.0078945537245189	14	0	1
GCF_018309165.1	DQ222851.1	0.0065108267103646	13	0	1
GCF_018309165.1	NC_007458.1	0.0063993213969344	13	1	1
GCF_018309165.1	NC_007814.1	0.006277819560752	13	1	1
GCF_018309165.1	NC_048762.1	0.0057337764253683	7	0	1
GCF_018309165.1	NC_019502.1	0.00572986734533	15	0	1
GCF_018309165.1	NC_004821.1	0.0024642389270118	15	1	1
GCF_018309165.1	NC_028886.1	0.0019553050720326	14	1	1
GCF_018309165.1	NC_028697.1	0.0016548412979351	6	0	0
GCF_018309165.1	NC_019418.1	0.0014753135561396	9	0	0
GCF_018739485.1	NC_023599.1	0.0167747818012999	12	0	1
GCF_018739485.1	NC_018085.1	0.0160604991426938	13	0	1
GCF_018739485.1	NC_019502.1	0.0151355510011035	13	0	1
GCF_018739485.1	NC_004821.1	0.0125603950925348	14	0	1
GCF_018739485.1	NC_048762.1	0.0052191798126201	9	0	1
GCF_018739485.1	NC_028748.2	0.0045825302729431	15	0	1
GCF_018739485.1	NC_048641.1	0.0035812044513337	17	0	1
GCF_018739485.1	NC_031055.1	0.0035362072510451	17	0	1
GCF_018739485.1	NC_004820.1	0.0033031497678964	15	0	1
GCF_018739485.1	NC_029029.1	0.0017627528977871	5	0	0
GCF_018739485.1	NC_022980.1	0.0017532844229005	7	0	0
GCF_018739485.1	NC_048633.1	0.001747315643458	17	0	1
GCF_018739485.1	NC_028969.1	0.0015163236710414	8	0	0
GCF_018739485.1	NC_041976.1	0.001478437914273	8	0	0
GCF_018739485.1	NC_029104.1	0.001478437914273	8	0	0
GCF_018739485.1	NC_029008.1	0.0008484790049655	18	0	1
GCF_018885085.1	NC_028959.1	0.6018547291479305	1	1	1
GCF_018885085.1	NC_028883.1	0.576207910303412	1	1	1
GCF_018885085.1	NC_024144.1	0.4810918874702923	1	1	1
GCF_018885085.1	NC_009231.1	0.4077124298701757	1	1	1
GCF_018885085.1	DQ466086.1	0.4077124298701757	1	1	1
GCF_018885085.1	NC_011398.1	0.1728843510700962	1	1	1
GCF_018885085.1	EU719189.1	0.1728843510700962	1	1	1
GCF_018885085.1	NC_048642.1	0.1484524908674882	1	1	1
GCF_018885085.1	NC_007917.1	0.1476762869198312	1	1	1
GCF_018885085.1	NC_019421.1	0.1299644613191173	1	1	1
GCF_018885085.1	NC_048643.1	0.1015174627013141	1	1	1
GCF_018885085.1	NC_028764.1	0.0618322167247952	1	1	1
GCF_018885085.1	NC_029116.1	0.0545457048458149	1	1	1
GCF_018885085.1	NC_028838.1	0.0474110332391657	1	1	1
GCF_018885085.1	NC_019422.1	0.0437600555660794	1	1	1
GCF_018885085.1	LN681534.1	0.0355486281130322	1	1	1
GCF_018885085.1	NC_015262.1	0.0332192778249787	1	1	1
GCF_018885085.1	NC_028951.1	0.0233168994702551	1	1	1
GCF_018885085.1	NC_028958.1	0.0207646459633314	1	1	1
GCF_018885085.1	NC_015568.1	0.0193618846434655	1	1	1
GCF_018885085.1	NC_028905.1	0.0191143570741097	1	1	1
GCF_018885085.1	NC_029048.2	0.018049984510721	1	1	1
GCF_018885085.1	NC_029022.1	0.0073186548672566	3	0	0
GCF_018885085.1	NC_029006.1	0.0040360784807999	4	0	0
GCF_018885085.1	NC_054985.1	0.0022844607891613	3	0	0
GCF_018885085.1	NC_028991.1	0.0019829406043929	5	0	0
GCF_019048385.1	NC_049453.1	0.0562557780279383	32	0	0
GCF_019048385.1	NC_049451.1	0.0560606426290969	29	0	0
GCF_019048385.1	NC_019932.1	0.0486664348531998	7	0	0
GCF_019048385.1	NC_049449.1	0.0450129248946994	23	0	0
GCF_019048385.1	NC_010463.1	0.0325754500934912	28	0	0
GCF_019048385.1	NC_019488.1	0.0323108737579505	26	0	0
GCF_019048385.1	NC_047753.1	0.0295698946112547	27	0	0
GCF_019048385.1	NC_049452.1	0.0293937960497801	23	0	0
GCF_019048385.1	NC_047833.1	0.0287549501857758	23	0	0
GCF_019048385.1	NC_047818.1	0.0281310465116279	23	0	0
GCF_019048385.1	NC_049454.1	0.0269747923993025	27	0	0
GCF_019048385.1	NC_049448.1	0.0265996670198274	25	0	0
GCF_019048385.1	NC_049342.1	0.0261506942494703	27	0	0
GCF_019048385.1	NC_001317.1	0.0260075969827586	25	0	0
GCF_019048385.1	NC_029003.2	0.0242949887330575	29	0	0
GCF_019048385.1	NC_009234.1	0.0072328977924512	14	0	0
GCF_019048385.1	NC_009236.1	0.0070151638048514	18	0	0
GCF_019048385.1	CP008753.1	0.0068696287635194	19	0	0
GCF_019048385.1	JX681814.1	0.0068685336238276	19	0	0
GCF_019048385.1	NC_007145.2	0.0068681686548526	19	0	0
GCF_019048385.1	NC_055911.1	0.0068223383783497	18	0	0
GCF_019048385.1	NC_015266.1	0.0065364167180372	17	0	0
GCF_019048385.1	NC_003278.1	0.005162808881394	17	0	0
GCF_019048385.1	NC_055793.1	0.005073140367258	16	0	0
GCF_019048385.1	NC_025115.1	0.00486003899805	33	0	0
GCF_019048385.1	NC_048109.1	0.0047966863156761	12	0	0
GCF_019048385.1	NC_015265.1	0.0040930389945214	28	0	0
GCF_019048385.1	NC_055863.1	0.0039041902834008	30	0	0
GCF_019048385.1	NC_009382.1	0.0038082043343653	39	0	0
GCF_019048385.1	NC_047752.1	0.0037371369078604	34	0	0
GCF_019048385.1	NC_049432.1	0.0037242646722124	36	0	0
GCF_019048385.1	NC_028943.1	0.0027124588706091	63	0	0
GCF_019048385.1	NC_004745.1	0.0025808435303306	60	0	0
GCF_019048385.1	NC_049390.1	0.0025725182659522	59	0	0
GCF_019048385.1	NC_049385.1	0.0025302839640099	61	0	0
GCF_019048385.1	NC_022750.1	0.0025128488164624	63	0	0
GCF_019048385.1	NC_049387.1	0.0025093829005542	53	0	0
GCF_019048385.1	NC_049388.1	0.0025068852255054	60	0	0
GCF_019048385.1	NC_049386.1	0.0024280252280938	62	0	0
GCF_019048385.1	NC_028896.1	0.0024270592195868	63	0	0
GCF_019048385.1	NC_005056.1	0.0024263908946273	62	0	0
GCF_019048385.1	NC_001895.1	0.0023607346768672	62	0	0
GCF_019048385.1	AF063097.1	0.0023607346768672	62	0	0
GCF_019048385.1	NC_041848.1	0.0023462769230769	62	0	0
GCF_019048385.1	KC618326.1	0.0023462769230769	62	0	0
GCF_019048385.1	NC_049457.1	0.0023457911083503	63	0	0
GCF_019048385.1	NC_055846.1	0.0021997478775405	60	0	0
GCF_019048385.1	NC_049389.1	0.0021974865073245	62	0	0
GCF_019048385.1	NC_049461.1	0.0021487516491801	66	0	0
GCF_019048385.1	NC_055844.1	0.002112549278506	63	0	0
GCF_019048385.1	NC_055845.1	0.0019667738743196	70	0	0
GCF_019048385.1	NC_003356.1	0.0017311041691133	53	0	0
GCF_019048385.1	KF030445.1	0.0015798939653169	66	0	0
GCF_019048385.1	NC_015273.1	0.0015658074697527	54	0	0
GCF_019048385.1	NC_049944.1	0.0013593755338676	65	0	0
GCF_019048385.1	NC_049923.1	0.0013303379339783	61	0	0
GCF_019048385.1	NC_049943.1	0.0013258047442705	68	0	0
GCF_019048385.1	NC_027984.1	0.0012968240373112	65	0	0
GCF_019048385.1	NC_049945.1	0.0012929682449134	71	0	0
GCF_019048385.1	NC_049941.1	0.0012823941295477	70	0	0
GCF_019048385.1	NC_008464.1	0.0012416899631461	65	0	0
GCF_019048385.1	NC_019442.1	0.0012358429026981	66	0	0
GCF_019048385.1	NC_000902.1	0.0012273460011158	64	0	0
GCF_019048385.1	NC_028660.1	0.0012254758744982	57	0	0
GCF_019048385.1	NC_041935.1	0.0012203374012921	65	0	0
GCF_019048385.1	NC_049925.1	0.0012146300746995	66	0	0
GCF_019048385.1	NC_000924.1	0.0012128574671639	62	0	0
GCF_019048385.1	AP004402.1	0.0012109919857524	63	0	0
GCF_019048385.1	NC_049918.1	0.0012060128990648	64	0	0
GCF_019048385.1	NC_049917.1	0.0011935424778196	61	0	0
GCF_019048385.1	NC_004914.3	0.0011928191879564	65	0	0
GCF_019048385.1	NC_049922.1	0.0011906166629524	64	0	0
GCF_019048385.1	NC_010237.1	0.0011798551936272	65	0	0
GCF_019048385.1	NC_028449.1	0.0011766257137913	65	0	0
GCF_019048385.1	NC_049924.1	0.0011524949152542	67	0	0
GCF_019048385.1	NC_028656.1	0.0011340598893184	66	0	0
GCF_019048385.1	NC_011357.1	0.0010442521762916	68	0	0
GCF_019048385.1	NC_047817.1	0.0009715099715099	22	0	0
GCF_019048385.1	NC_005856.1	0.0008122386075949	48	0	0
GCF_019048385.1	NC_031129.1	0.0007443590313693	54	0	0
GCF_019048385.1	NC_025830.1	0.0006912451007954	25	0	0
GCF_019048385.1	NC_042128.1	0.0006686716918213	49	0	0
GCF_019048385.1	NC_048086.1	0.0005688815247581	5	0	0
GCF_019048385.1	NC_042044.1	0.0005316334113718	19	0	0
GCF_019048385.1	NC_026607.2	0.0005296686343909	19	0	0
GCF_019048385.1	NC_050154.1	0.0005067838611656	47	0	0
GCF_019048385.1	NC_015296.1	0.0005042626750116	13	0	0
GCF_019048385.1	NC_025446.1	0.0005034708978564	13	0	0
GCF_019048385.1	NC_048736.1	0.0004968881039912	5	0	0
GCF_019048385.1	NC_028820.1	0.0004885903850068	3	0	0
GCF_019048385.1	NC_019909.1	0.0004756672926206	10	0	0
GCF_019048385.1	NC_028857.1	0.000464904158441	13	0	0
GCF_019048385.1	NC_049440.1	0.0004547551530575	19	0	0
GCF_019048385.1	NC_049443.1	0.0003966791373947	25	0	0
GCF_019048385.1	NC_049504.1	0.0003917425311915	25	0	0
GCF_019048385.1	NC_049439.1	0.0003908080949057	25	0	0
GCF_019048385.1	NC_049382.1	0.000390721339549	25	0	0
GCF_019048385.1	NC_031045.1	0.0003902510531817	21	0	0
GCF_019048385.1	NC_049495.1	0.0003896783416726	25	0	0
GCF_019048385.1	NC_049506.1	0.000389326170764	25	0	0
GCF_019048385.1	NC_049427.1	0.0003883224175644	21	0	0
GCF_019048385.1	NC_049496.1	0.0003877041008987	26	0	0
GCF_019048385.1	NC_049502.1	0.000366379683597	21	0	0
GCF_019048385.1	NC_049396.1	0.0003653080435546	11	0	0
GCF_019048385.1	NC_049437.1	0.0003643192601886	24	0	0
GCF_019048385.1	NC_019530.1	0.0003625297715245	11	0	0
GCF_019048385.1	NC_049497.1	0.0003566263092269	24	0	0
GCF_019048385.1	NC_014467.1	0.0003546521257098	14	0	0
GCF_019048385.1	HM134276.1	0.0003546521257098	14	0	0
GCF_019048385.1	NC_048673.1	0.0003540357240713	17	0	0
GCF_019048385.1	NC_048674.1	0.0003538895071818	17	0	0
GCF_019048385.1	NC_019398.1	0.0003518557968045	26	0	0
GCF_019048385.1	NC_047900.1	0.0003514299854038	15	0	0
GCF_019048385.1	NC_029042.1	0.0003436832809421	29	0	0
GCF_019048385.1	NC_042047.1	0.0003407899934167	14	0	0
GCF_019048385.1	NC_048186.1	0.000332906618245	15	0	0
GCF_019048385.1	NC_019538.1	0.0003322513301372	16	0	0
GCF_019048385.1	NC_022343.1	0.0003300268140082	13	0	0
GCF_019048385.1	NC_049472.1	0.0003283766286265	20	0	0
GCF_019048385.1	NC_042060.1	0.0002061827301934	26	0	0
GCF_019048385.1	NC_004629.1	0.0001961866915893	26	0	0
GCF_019048385.1	AF399011.1	0.0001961866915893	26	0	0
GCF_019048385.1	NC_016571.1	0.0001815644918298	26	0	0
GCF_019048385.1	NC_041917.1	0.000144757947552	15	0	0
GCF_019141545.1	NC_007497.1	0.0015449021312644	17	0	0
GCF_019141545.1	NC_041921.1	0.0011017458972185	1	0	0
GCF_019285655.1	NC_028657.1	0.0104899908074656	3	0	1
GCF_019285655.1	NC_024365.1	0.0061069729888432	5	0	1
GCF_019285655.1	NC_011613.1	0.0039938359903909	2	0	1
GCF_019285655.1	NC_024330.1	0.0039139165329052	2	0	1
GCF_019285655.1	NC_020202.1	0.0038765818759936	2	0	1
GCF_019285655.1	NC_042342.1	0.0028480098054236	4	0	1
GCF_019285655.1	NC_006552.1	0.0014725644604647	10	0	1
GCF_019334125.1	NC_030916.1	0.0063402205934675	1	0	0
GCF_019334125.1	NC_048782.1	0.0058575231549962	1	0	1
GCF_019334125.1	NC_031936.1	0.0022228499969987	2	0	0
GCF_019334125.1	NC_048040.1	0.0018028313082791	3	0	0
GCF_019334125.1	NC_048083.1	0.0017024815882164	3	0	0
GCF_019334125.1	NC_048185.1	0.0016877757188116	3	0	0
GCF_019334125.1	NC_051596.1	0.0015603130579891	4	0	0
GCF_019334125.1	NC_023724.1	0.0015368112905018	3	0	0
GCF_019334125.1	NC_028832.1	0.0015200819365641	4	0	0
GCF_019334125.1	NC_023692.1	0.0011677641678915	5	0	0
GCF_019334125.1	NC_031035.1	0.0010531358517508	2	0	0
GCF_019334125.1	NC_024366.1	0.0010357407318746	4	0	0
GCF_019334125.1	NC_051595.1	0.0010189055009344	2	0	0
GCF_019334125.1	NC_051597.1	0.0010160180981306	2	0	0
GCF_019334125.1	NC_051594.1	0.0010144050931918	2	0	0
GCF_019334125.1	NC_030942.1	0.0008518997190404	4	0	0
GCF_019334125.1	NC_028947.1	0.0008240198922503	1	0	0
GCF_019334125.1	NC_048784.1	0.0007752718485702	4	0	1
GCF_019334125.1	NC_048018.1	0.0007165226554267	3	0	0
GCF_019552185.1	NC_019490.1	0.5553941251596424	1	1	1
GCF_019552185.1	NC_028841.1	0.0009054248976686	4	0	0
GCF_019665745.1	NC_019706.1	0.4134477279102384	1	0	0
GCF_019665745.1	NC_019720.1	0.4008906119673617	1	0	0
GCF_019665745.1	NC_021190.1	0.2859805287107259	2	0	0
GCF_019665745.1	NC_047854.1	0.1505944585433687	8	0	0
GCF_019665745.1	NC_019704.1	0.0943488	8	0	0
GCF_019665745.1	NC_016158.1	0.0843551686299822	3	0	0
GCF_019665745.1	NC_001317.1	0.083763029976489	18	0	0
GCF_019665745.1	NC_047833.1	0.0829971952783349	19	0	0
GCF_019665745.1	NC_019721.1	0.0790045029853356	5	0	0
GCF_019665745.1	NC_049451.1	0.0758538800855276	25	0	0
GCF_019665745.1	NC_019709.1	0.073325590011307	7	0	0
GCF_019665745.1	NC_016160.1	0.0703008589509287	8	0	0
GCF_019665745.1	NC_019717.1	0.0693336860203676	14	0	0
GCF_019665745.1	NC_019767.1	0.0675152379529323	10	0	0
GCF_019665745.1	NC_019714.1	0.0669828422077589	10	0	0
GCF_019665745.1	NC_002167.1	0.0665970779220779	11	0	0
GCF_019665745.1	NC_002166.1	0.0663699256459964	8	0	0
GCF_019665745.1	NC_019715.1	0.0660486229723583	9	0	0
GCF_019665745.1	NC_049926.1	0.0659789073117695	9	0	0
GCF_019665745.1	NC_019708.1	0.0647292884692113	13	0	0
GCF_019665745.1	NC_019769.1	0.0646071779078123	7	0	0
GCF_019665745.1	NC_019710.1	0.0644054335544092	12	0	0
GCF_019665745.1	NC_019768.1	0.0614909038294588	10	0	0
GCF_019665745.1	NC_019719.1	0.0614476560392987	8	0	0
GCF_019665745.1	NC_021774.1	0.0611970375226951	19	0	0
GCF_019665745.1	NC_019705.1	0.0606506235971	9	0	0
GCF_019665745.1	NC_049453.1	0.0546868474645653	33	0	0
GCF_019665745.1	NC_029003.2	0.0408327783943766	20	0	0
GCF_019665745.1	NC_049387.1	0.0406297851671959	19	0	0
GCF_019665745.1	NC_004745.1	0.039999869174694	19	0	0
GCF_019665745.1	NC_001901.1	0.0399162031266846	14	0	0
GCF_019665745.1	NC_049388.1	0.0383343813374805	19	0	0
GCF_019665745.1	NC_005056.1	0.0379474960225186	21	0	0
GCF_019665745.1	NC_049390.1	0.0371053723209936	19	0	0
GCF_019665745.1	NC_049389.1	0.0369576612695965	19	0	0
GCF_019665745.1	NC_055844.1	0.0360634084693011	20	0	0
GCF_019665745.1	NC_028896.1	0.0358998794185156	20	0	0
GCF_019665745.1	NC_049386.1	0.0328366909558508	20	0	0
GCF_019665745.1	KF030445.1	0.0320645713199417	26	0	0
GCF_019665745.1	NC_055846.1	0.0307167481348083	21	0	0
GCF_019665745.1	NC_004313.1	0.0249400732272285	26	0	0
GCF_019665745.1	NC_010392.1	0.0243143841125157	34	0	0
GCF_019665745.1	NC_010393.1	0.0242916055846422	30	0	0
GCF_019665745.1	NC_019716.1	0.0237187926308694	36	0	0
GCF_019665745.1	NC_019545.1	0.0236204329004329	27	0	0
GCF_019665745.1	NC_031940.1	0.0235953276898222	25	0	0
GCF_019665745.1	NC_028943.1	0.0234777412183192	28	0	0
GCF_019665745.1	NC_001895.1	0.0220653755246628	24	0	0
GCF_019665745.1	AF063097.1	0.0220653755246628	24	0	0
GCF_019665745.1	NC_009514.1	0.0215232342995682	35	0	0
GCF_019665745.1	NC_022750.1	0.0214345946830022	22	0	0
GCF_019665745.1	NC_049461.1	0.0178121630960608	24	0	0
GCF_019665745.1	NC_049457.1	0.0173097098234093	25	0	0
GCF_019665745.1	NC_003444.1	0.0170301990613367	33	0	0
GCF_019665745.1	NC_055845.1	0.0168039182335477	26	0	0
GCF_019665745.1	NC_049385.1	0.0157368540616425	25	0	0
GCF_019665745.1	NC_019932.1	0.0138816993640914	44	0	0
GCF_019665745.1	NC_041848.1	0.0137980769230769	34	0	0
GCF_019665745.1	KC618326.1	0.0137980769230769	34	0	0
GCF_019665745.1	NC_005857.1	0.0119383794887695	5	0	0
GCF_019665745.1	NC_010391.1	0.0112348325258057	38	0	0
GCF_019665745.1	NC_049452.1	0.0094976143892019	33	0	0
GCF_019665745.1	NC_049454.1	0.0075415095008717	40	0	0
GCF_019665745.1	NC_022749.1	0.0070423788922984	44	0	0
GCF_019665745.1	NC_049449.1	0.0068596892948963	41	0	0
GCF_019665745.1	NC_021857.1	0.0067508354430379	44	0	0
GCF_019665745.1	NC_003356.1	0.0058628885496183	26	0	0
GCF_019665745.1	NC_049941.1	0.0051023886431437	46	0	0
GCF_019665745.1	NC_049448.1	0.0050830255789314	42	0	0
GCF_019665745.1	NC_019934.1	0.0048447708397416	31	0	0
GCF_019665745.1	NC_028699.1	0.0046266119293078	43	0	0
GCF_019665745.1	NC_049953.1	0.003930340504828	50	0	0
GCF_019665745.1	NC_049954.1	0.0039029655084637	49	0	0
GCF_019665745.1	NC_049951.1	0.0038696561747956	48	0	0
GCF_019665745.1	NC_010463.1	0.0038642542961445	61	0	0
GCF_019665745.1	NC_049955.1	0.0037533582089552	48	0	0
GCF_019665745.1	NC_049949.1	0.0036948484523937	49	0	0
GCF_019665745.1	NC_049947.1	0.0036934244052844	51	0	0
GCF_019665745.1	NC_049921.1	0.0035924037603067	35	0	0
GCF_019665745.1	NC_049918.1	0.0035844827475008	31	0	0
GCF_019665745.1	NC_049946.1	0.003508257403189	50	0	0
GCF_019665745.1	NC_028449.1	0.00349713885699	31	0	0
GCF_019665745.1	NC_049948.1	0.0034412081554482	52	0	0
GCF_019665745.1	NC_042057.1	0.0034220663948747	46	0	0
GCF_019665745.1	NC_049341.1	0.0033853228184907	31	0	0
GCF_019665745.1	NC_028656.1	0.0033706257296641	32	0	0
GCF_019665745.1	NC_049952.1	0.0033305087874002	50	0	0
GCF_019665745.1	JF314845.1	0.0033256114069127	24	0	0
GCF_019665745.1	NC_049920.1	0.0032226300731527	38	0	0
GCF_019665745.1	NC_047753.1	0.0031359600034088	67	0	0
GCF_019665745.1	NC_049919.1	0.0030554892469625	35	0	0
GCF_019665745.1	NC_001416.1	0.0030285802647313	47	0	0
GCF_019665745.1	NC_008464.1	0.0028487001560476	38	0	0
GCF_019665745.1	NC_049391.1	0.0028168301886792	30	0	0
GCF_019665745.1	NC_049344.1	0.002809827847697	33	0	0
GCF_019665745.1	NC_019488.1	0.0027814520620218	69	0	0
GCF_019665745.1	NC_049923.1	0.002612624501992	35	0	0
GCF_019665745.1	NC_049925.1	0.0025688886001948	43	0	0
GCF_019665745.1	NC_028685.1	0.002397725573181	45	0	0
GCF_019665745.1	NC_019723.1	0.0023954385219791	54	0	0
GCF_019665745.1	NC_019711.1	0.0023854085603112	51	0	0
GCF_019665745.1	NC_049922.1	0.0023382286460157	41	0	0
GCF_019665745.1	NC_055862.1	0.0021029719248415	7	0	0
GCF_019665745.1	NC_049342.1	0.0019654003420199	72	0	0
GCF_019665745.1	NC_009234.1	0.0018466925939397	51	0	0
GCF_019665745.1	NC_009236.1	0.0018289231398201	52	0	0
GCF_019665745.1	CP008753.1	0.0017831891259865	52	0	0
GCF_019665745.1	JX681814.1	0.0017829048542657	52	0	0
GCF_019665745.1	NC_007145.2	0.0017828101171657	52	0	0
GCF_019665745.1	NC_027339.1	0.001781713511683	60	0	0
GCF_019665745.1	NC_055911.1	0.0017786516288069	51	0	0
GCF_019665745.1	NC_049432.1	0.0017629550484621	57	0	0
GCF_019665745.1	NC_049429.1	0.0016511764337982	35	0	1
GCF_019665745.1	NC_029015.2	0.0015757354740517	66	0	0
GCF_019665745.1	NC_028701.2	0.0015757354740517	66	0	0
GCF_019665745.1	NC_049944.1	0.0015048187121749	57	0	0
GCF_019665745.1	NC_049943.1	0.0014672414756847	61	0	0
GCF_019665745.1	NC_027984.1	0.0014355746658113	58	0	0
GCF_019665745.1	NC_055793.1	0.001431746031746	64	0	0
GCF_019665745.1	NC_049945.1	0.0014313063320022	62	0	0
GCF_019665745.1	NC_003278.1	0.0014222091062394	64	0	0
GCF_019665745.1	NC_019442.1	0.0013680689985625	57	0	0
GCF_019665745.1	NC_000902.1	0.0013586629910406	56	0	0
GCF_019665745.1	NC_028660.1	0.0013565927746375	50	0	0
GCF_019665745.1	NC_041935.1	0.001350904522613	56	0	0
GCF_019665745.1	NC_047817.1	0.0013475877492877	18	0	0
GCF_019665745.1	NC_049450.1	0.0013464944418349	21	0	0
GCF_019665745.1	NC_000924.1	0.0013426242905788	53	0	0
GCF_019665745.1	AP004402.1	0.0013405592163846	53	0	0
GCF_019665745.1	NC_049917.1	0.0013212427395161	54	0	0
GCF_019665745.1	NC_004914.3	0.0013204420629604	57	0	0
GCF_019665745.1	NC_010237.1	0.0013060910166416	58	0	0
GCF_019665745.1	NC_009382.1	0.0012770273477812	65	0	0
GCF_019665745.1	NC_049924.1	0.0012758033898305	61	0	0
GCF_019665745.1	NC_011357.1	0.0012357314110093	61	0	0
GCF_019665745.1	NC_025115.1	0.0012099780010999	67	0	0
GCF_019665745.1	NC_048162.1	0.0010015125336354	1	0	0
GCF_019665745.1	NC_047850.1	0.0009938715441604	3	0	0
GCF_019665745.1	NC_049841.1	0.0009913239210974	2	0	0
GCF_019665745.1	NC_048043.1	0.0009874283890529	1	0	0
GCF_019665745.1	NC_047825.1	0.0009797284566361	2	0	0
GCF_019665745.1	NC_049833.1	0.0009761157888509	2	0	0
GCF_019665745.1	NC_019927.1	0.0009703293356577	51	0	0
GCF_019665745.1	NC_054894.1	0.0009328100391713	2	0	0
GCF_019665745.1	NC_006949.1	0.0009147121535181	59	0	0
GCF_019665745.1	NC_050154.1	0.0008688224969558	23	0	0
GCF_019665745.1	NC_025830.1	0.0008599845375316	13	0	0
GCF_019665745.1	NC_005856.1	0.0008470046413502	36	0	0
GCF_019665745.1	NC_054966.1	0.0007851356174161	12	0	0
GCF_019665745.1	NC_031129.1	0.0007762196336217	45	0	0
GCF_019665745.1	NC_042128.1	0.0006972926689476	40	0	0
GCF_019665745.1	NC_042044.1	0.0006609215241992	4	0	0
GCF_019665745.1	NC_026607.2	0.0006584789324261	4	0	0
GCF_019665745.1	NC_015296.1	0.0005577748772769	2	0	0
